Date,Open,High,Low,Close,Volume
2004-09-22,2.9273263281461115,2.983928185862241,2.9126146342976305,2.9517617225646973,151624224
2004-09-23,2.9632319633902258,3.057734438557824,2.9178504213910075,3.0126030445098877,170713116
2004-09-24,3.0155949986221966,3.0943885129015034,2.986171851456863,2.987917423248291,182469348
2004-09-27,2.981184750547323,3.0140983279789304,2.9372998222669144,2.9487693309783936,141322536
2004-09-28,3.024571643019865,3.1766722865346138,2.9973922249536935,3.1632080078125,338581080
2004-09-29,3.1592186776915843,3.36667472438436,3.147499257349733,3.2684319019317627,610329060
2004-09-30,3.239009441332939,3.2988525312900157,3.216567866873548,3.2315285205841064,275160564
2004-10-01,3.261450014859911,3.347225109131589,3.2140746517725463,3.3058340549468994,302497200
2004-10-04,3.3724098117606,3.4128033629845156,3.3419891586349286,3.3676719665527344,260455284
2004-10-05,3.3576978610895742,3.454195103524551,3.2973556676011695,3.4502055644989014,299464236
2004-10-06,3.429758979563971,3.452200553737064,3.3911100505409895,3.418039321899414,267628104
2004-10-07,3.414049796082445,3.4878572232753067,3.4048242537141435,3.462174415588379,282301416
2004-10-08,3.4589320841010287,3.482869318849812,3.4165437654042283,3.4342474937438965,221390388
2004-10-11,3.4160445543812297,3.462423601817998,3.337501420300804,3.3726589679718018,209442348
2004-10-12,3.3522117648938594,3.4312554286588255,3.326279760805779,3.426018238067627,233310456
2004-10-13,3.5736321227035264,3.5793662833706743,3.4928440751700855,3.5132899284362793,395324280
2004-10-14,3.516033251835721,3.550193296562727,3.454942747429915,3.5407187938690186,208842948
2004-10-15,3.6137769488615903,3.6279892967278324,3.5394711253800573,3.593329906463623,263895840
2004-10-18,3.5706402230956154,3.720247706626079,3.5210199429040023,3.719250440597534,280726992
2004-10-19,3.752662285867712,3.8000383595171736,3.6741179677664118,3.6888296604156494,362197440
2004-10-20,3.6910732670624293,3.7150105008088814,3.480874403531721,3.5030667781829834,454453092
2004-10-21,3.6005618596632583,3.7434367321572437,3.5312430792770804,3.724735736846924,582996420
2004-10-22,4.252352370731036,4.492473006188602,4.091274206049592,4.299478530883789,1474200324
2004-10-25,4.398469063502389,4.848041237681284,4.302471163461073,4.672750949859619,1309257432
2004-10-26,4.64631956891856,4.803407723719526,4.488234623278316,4.533116817474365,891391716
2004-10-27,4.556057012078176,4.725612187538861,4.532368737463975,4.637094020843506,533725740
2004-10-28,4.6547975155843195,4.847043690006742,4.62786848414558,4.819864273071289,593278128
2004-10-29,4.959249553660602,4.985680666810387,4.752541819358427,4.753539085388184,845653500
2004-11-01,4.826098973127708,4.928829724531743,4.769248159288511,4.887936592102051,488507004
2004-11-02,4.956506165554209,4.968225822906955,4.820861833657571,4.859012603759766,453398148
2004-11-03,4.9415454726466885,5.026822410395914,4.756282041622122,4.779222011566162,554992452
2004-11-04,4.6986828024313985,4.747554539270441,4.571764902568957,4.605426788330078,575807616
2004-11-05,4.53760422882318,4.545583306601151,4.202732397412983,4.22268009185791,792530676
2004-11-08,4.262077373850024,4.3745318259182735,4.22392707900014,4.302471160888672,447224328
2004-11-09,4.34111945157509,4.36854735260071,4.120946987365049,4.206472873687744,442125432
2004-11-10,4.255593935896179,4.301722833720687,4.147377508575237,4.18552827835083,425334240
2004-11-11,4.217194543584794,4.581739246125928,4.1782964150839454,4.563537120819092,598820580
2004-11-12,4.618641713925357,4.732593720349068,4.423403268256399,4.5381035804748535,669174156
2004-11-15,4.49945538125089,4.6956906390553215,4.457066110171629,4.609665870666504,475583940
2004-11-16,4.425897967293714,4.475018663964291,4.259583546813074,4.30222225189209,835859304
2004-11-17,4.214452115943818,4.425897680171371,4.213952770292511,4.301224231719971,724590684
2004-11-18,4.246119360937072,4.349099076713712,4.132416778383209,4.177549362182617,664518816
2004-11-19,4.2164468133741115,4.2383895160051495,4.152115317149276,4.223927021026611,350421228
2004-11-22,4.100999557734792,4.226420840059533,4.022206042739329,4.116708278656006,494233272
2004-11-23,4.188269947833556,4.259583253180631,4.151616741878036,4.17704963684082,496035468
2004-11-24,4.359073458917661,4.418667592206281,4.301474332969163,4.357576847076416,610628760
2004-11-26,4.383507986727199,4.488982047417081,4.371539369751119,4.473023891448975,258944796
2004-11-29,4.4972108826219435,4.561790859878397,4.426146538769235,4.514415264129639,426237336
2004-11-30,4.505937455403076,4.563038177469788,4.494467709004564,4.537604331970215,307692000
2004-12-01,4.53685654847669,4.550571213886432,4.4770139320068445,4.487237453460693,314249436
2004-12-02,4.4857407659872575,4.525885594998741,4.452078879065385,4.473273277282715,250185564
2004-12-03,4.486987260852619,4.514665075000659,4.428390874333147,4.498208522796631,234533232
2004-12-06,4.466541605596719,4.505688695450102,4.388994781583129,4.395727634429932,249909840
2004-12-07,4.388495298863033,4.393482103860796,4.252601536870342,4.2745442390441895,274561164
2004-12-08,4.247614796351932,4.33064681123843,4.207220534981325,4.238389492034912,301370328
2004-12-09,4.2451218636918,4.326159346494842,4.200738063294227,4.324413299560547,305853840
2004-12-10,4.32441309865531,4.360568383943219,4.271053906822222,4.280030250549316,172515312
2004-12-13,4.292996383232176,4.318180319256811,4.225173267897069,4.25010871887207,192551256
2004-12-14,4.263822432623833,4.4588114542330475,4.228913846514255,4.455570220947266,443092464
2004-12-15,4.438115274054195,4.505439040999363,4.40495226112002,4.482748508453369,458381160
2004-12-16,4.412183289672843,4.500452497639351,4.387248788484425,4.400214672088623,342569088
2004-12-17,4.407445596477041,4.500701612871223,4.402209830913059,4.490229606628418,295152552
2004-12-20,4.538104276440661,4.699181518274131,4.534862092614335,4.613406181335449,392986620
2004-12-21,4.64557157601888,4.684719612394517,4.5730125148000145,4.5817389488220215,220431348
2004-12-22,4.585479232502375,4.65903698797065,4.563288043421716,4.645322322845459,156123720
2004-12-23,4.67399706914084,4.702672148459948,4.637842257347981,4.685217380523682,144439416
2004-12-27,4.716385461294676,4.819864518583043,4.7151392351251635,4.785206317901611,243919836
2004-12-28,4.790193182175882,4.826099034814555,4.762764328237528,4.806400299072266,165666168
2004-12-29,4.781963971318152,4.825350984280461,4.781963971318152,4.8098907470703125,107016876
2004-12-30,4.811636762763415,4.942793166405167,4.783709987193382,4.927083969116211,235935828
2004-12-31,4.967727777683375,4.983934895687249,4.801413821971129,4.8071489334106445,306433260
2005-01-03,4.922096537991378,5.077688553531345,4.873722726031057,5.054499626159668,633134232
2005-01-04,5.0218353324329,5.05998515176159,4.82435338372077,4.849785804748535,549685764
2005-01-05,4.8236052406936,4.909629057209678,4.793185538407283,4.825101852416992,329134536
2005-01-06,4.8642488253936715,4.88469444151674,4.680730024126535,4.701425075531006,415068516
2005-01-07,4.753538845764656,4.8435526717176405,4.707160038783513,4.833578586578369,386129484
2005-01-10,4.849785879409035,4.939550748470856,4.783211364911571,4.8637495040893555,301282416
2005-01-11,4.877713069984325,4.929827469258426,4.816872711106,4.8258490562438965,278069652
2005-01-12,4.845547218747113,4.885442609198668,4.750047716937731,4.871728420257568,326784888
2005-01-13,4.871728192287463,4.921847575953157,4.838565180221131,4.870481491088867,273702024
2005-01-14,4.887188226896927,4.9871761392390885,4.840560459174144,4.986178398132324,385226388
2005-01-18,5.011113839023283,5.112099501848859,4.953514239581583,5.08417272567749,526377096
2005-01-19,5.102872725679407,5.119081268876186,4.9048928417118205,4.91960334777832,449857692
2005-01-20,4.799916830607277,4.893421802655952,4.787449817744,4.835324287414551,359703936
2005-01-21,4.850783508311633,4.871230074293754,4.690703549445823,4.694693088531494,369965664
2005-01-24,4.704916085364973,4.720874241542817,4.496213828911096,4.506187438964844,560347092
2005-01-25,4.536607416307004,4.5440885745331165,4.395727315018404,4.416422367095947,425941632
2005-01-26,4.470032166375723,4.722869765493129,4.467039892986201,4.718630790710449,491823684
2005-01-27,4.7066612694573955,4.709154196650669,4.6178941518090655,4.689705848693848,264830904
2005-01-28,4.738079861514392,4.854773778566655,4.646320448724217,4.746058940887451,487839672
2005-01-31,4.829589295569898,4.896165236407368,4.780468598516078,4.877712726593018,383484132
2005-02-01,4.846794073104205,4.903644887514768,4.753290050536015,4.784955978393555,752806440
2005-02-02,5.374660543096939,5.405828551332875,5.078188411464312,5.135537147521973,1310660028
2005-02-03,5.136285384424,5.320303533717524,5.131796974645924,5.257717132568359,519004476
2005-02-04,5.148253927817463,5.18017024102848,5.051756682341444,5.095641613006592,592179228
2005-02-07,5.118083635535769,5.146508329783139,4.874970708704743,4.887936592102051,517897584
2005-02-08,4.9111258796355415,4.98742647437143,4.850534482406082,4.95301628112793,458740800
2005-02-09,5.005877414446747,5.026822377027782,4.724115785191362,4.776977062225342,686173140
2005-02-10,4.786701510361645,4.792686056625946,4.619141341683504,4.6872124671936035,758548692
2005-02-11,4.654298915512498,4.795428922737729,4.639586985045195,4.672750949859619,524115360
2005-02-14,4.559298576315601,4.8143796638611684,4.513169675251869,4.812135696411133,1540945512
2005-02-15,4.82734489186423,4.982936908067407,4.8143790092926615,4.867988586425781,1030280688
2005-02-16,4.854773176527399,4.970220377805722,4.844799090990517,4.9472808837890625,660630708
2005-02-17,4.932819491922621,4.98069348859608,4.907385644280892,4.934564113616943,416159424
2005-02-18,4.9497751454345496,4.958003184625016,4.903645293195214,4.935811519622803,339096564
2005-02-22,4.899655610723218,4.959498701495503,4.747305758443035,4.7717413902282715,538808652
2005-02-23,4.81986437846103,4.849287763214376,4.704167746972692,4.8360724449157715,622816560
2005-02-24,4.572264370504702,4.73384047624848,4.543838249418804,4.709903240203857,1031539428
2005-02-25,4.716385477451724,4.735585817571758,4.625623818205208,4.6346001625061035,398541060
2005-02-28,4.637842757249716,4.734340011163343,4.634102177937437,4.687461853027344,312423264
2005-03-01,4.719877590553427,4.731346863517819,4.53810434262877,4.639338493347168,372075552
2005-03-02,4.6365947912920795,4.679482456790652,4.596949784510082,4.617395401000977,291128580
2005-03-03,4.641084104347108,4.681477895827922,4.595702556918028,4.663026809692383,304039656
2005-03-04,4.655296493990576,4.669010684251907,4.614652793803305,4.635348796844482,270693036
2005-03-07,4.68222629705137,4.727607370289211,4.6635248249965535,4.707909107208252,346349304
2005-03-08,4.715139250458933,4.733840244899531,4.612159538510151,4.617894649505615,321522156
2005-03-09,4.593208711642218,4.604180062123238,4.492224015555274,4.521895408630371,453961584
2005-03-10,4.513418076760774,4.518155921486994,4.423403302995732,4.487735271453857,437981580
2005-03-11,4.4992058529815715,4.511921826347339,4.417170625615448,4.433377742767334,320810868
2005-03-14,4.44659369930468,4.44833879614663,4.302970756356206,4.363311767578125,445418136
2005-03-15,4.371041983439322,4.488235240151502,4.343863512987882,4.453575611114502,416467116
2005-03-16,4.4059498168536075,4.453574847135412,4.363810461804334,4.378520965576172,283967748
2005-03-17,4.416671970861011,4.479256943557215,4.38350800729922,4.4705305099487305,330093576
2005-03-18,4.458561976762072,4.4982084074577475,4.44609448895097,4.489232063293457,283316400
2005-03-21,4.470031833232263,4.54234240910566,4.419664435541689,4.510177135467529,299048652
2005-03-22,4.517656767681626,4.536607197161653,4.4346252276335125,4.453325271606445,225042732
2005-03-23,4.437617043669209,4.49421889706206,4.437617043669209,4.462800979614258,193606200
2005-03-24,4.505688256318666,4.50967779550747,4.468286267034277,4.469533443450928,148059792
2005-03-28,4.530125003449017,4.607921258044263,4.5119219284755365,4.523641586303711,349170480
2005-03-29,4.514415476999958,4.570020063460286,4.440109896574928,4.477512359619141,258661080
2005-03-30,4.504193297243195,4.524389954374835,4.478260103420328,4.499455451965332,249194556
2005-03-31,4.4371186573839605,4.522893520079844,4.429388538481465,4.500951290130615,270473256
2005-04-01,4.532119727244243,4.561791122438448,4.487984411794202,4.489232063293457,247032720
2005-04-04,4.4869872408593645,4.620886951018637,4.4842453532147575,4.620138645172119,322732944
2005-04-05,4.680978885838325,4.7440632051949665,4.676989346764255,4.701923847198486,349118532
2005-04-06,4.71863041276906,4.7288534583971025,4.677238409463996,4.7181315422058105,209893896
2005-04-07,4.707160011080361,4.852777947361225,4.703669342615303,4.831334590911865,387300312
2005-04-08,4.8295894254060014,4.864746973630686,4.773735874577635,4.788696765899658,204459336
2005-04-11,4.814628383867126,4.857267089094758,4.795428993620998,4.818120002746582,216203580
2005-04-12,4.812384596893172,4.847791102022824,4.722869167644527,4.836321830749512,292491216
2005-04-13,4.82410413411233,4.845298531790091,4.730848594284249,4.810638904571533,261969768
2005-04-14,4.819117545806191,4.846296016055528,4.74007411248035,4.773736000061035,245861892
2005-04-15,4.740073794656558,4.74605834098735,4.604429462459955,4.612907886505127,462632904
2005-04-18,4.60243466368606,4.684719320276583,4.575256196834213,4.6620283126831055,261749988
2005-04-19,4.720874497512389,4.78744996362128,4.68845883773568,4.772489547729492,336862800
2005-04-20,4.951519494461854,4.999394916069217,4.884944978237249,4.939550876617432,617441940
2005-04-21,4.997399496120653,5.111599514116533,4.969971118879139,5.092151165008545,709365924
2005-04-22,5.557929510886432,5.585358363388684,5.342494881448807,5.381143569946289,1326875796
2005-04-25,5.431262673522804,5.603810136578814,5.423781514965435,5.573639392852783,792806400
2005-04-26,5.491105241721883,5.535489042197726,5.44298133743896,5.454451084136963,690189120
2005-04-27,5.4355007735861856,5.506814083216341,5.404332766064065,5.480134010314941,410181408
2005-04-28,5.473152411380204,5.537484386305301,5.428519172911239,5.4719061851501465,346964688
2005-04-29,5.533244586128397,5.541723010671461,5.431262608381414,5.485620498657227,366441192
2005-05-02,5.536735769906479,5.5778773870956195,5.4908558326657495,5.542719841003418,390305304
2005-05-03,5.531749101752348,5.688836316977564,5.518533782841514,5.639964580535889,710496792
2005-05-04,5.665897244376237,5.731974318960549,5.660163083103565,5.697564125061035,482856660
2005-05-05,5.700555857578659,5.700555857578659,5.632235772211999,5.659663200378418,300083616
2005-05-06,5.69507120321285,5.716265602125323,5.646946818764768,5.685595512390137,270285444
2005-05-09,5.685097537246099,5.6975640760097335,5.621014520290413,5.635726451873779,221250528
2005-05-10,5.622011987191855,5.680110454559326,5.603311467286524,5.680110454559326,253578168
2005-05-11,5.709283248828981,5.784336186364261,5.6833514820744755,5.767131328582764,458692848
2005-05-12,5.7551626277617425,5.790570559043503,5.6900837765397485,5.703049659729004,357570072
2005-05-13,5.714519202411606,5.762144234240784,5.668141346916505,5.716015338897705,296323380
2005-05-16,5.726987217368077,5.775360084339682,5.699309877612212,5.761147499084473,227028744
2005-05-17,5.748929584335895,5.820990247550759,5.739952765117977,5.813011169433594,312043644
2005-05-18,5.824979818767782,5.983564116000649,5.82273585150832,5.963366985321045,491987520
2005-05-19,5.992790748598581,6.013485800907234,5.941175697456307,5.963865756988525,388271340
2005-05-20,6.014482892245838,6.025953589554568,5.975585241222115,6.024456977844238,326213460
2005-05-23,6.063105458872993,6.435629204816133,6.051885147467274,6.3695526123046875,854676468
2005-05-24,6.407203207061202,6.618649732450649,6.320929957361022,6.383265972137451,1160562276
2005-05-25,6.301730936827213,6.507441413038081,6.2493675790792125,6.503202438354492,721593684
2005-05-26,6.506942924033087,6.576760099873765,6.440616416938506,6.463057041168213,541322136
2005-05-27,6.494474968572069,6.633859885137861,6.464304700935376,6.632613658905029,486876636
2005-05-31,6.71813876538519,6.941802883866627,6.716643103824516,6.9136271476745605,888582528
2005-06-01,7.061488580445385,7.303105372163633,7.03206614490247,7.1811747550964355,1406260332
2005-06-02,7.1993764267734575,7.225558579317809,7.096396714259066,7.17868185043335,718245036
2005-06-03,7.151004399326916,7.213590327891143,6.917117238025182,6.9881815910339355,750540708
2005-06-06,7.041291594655429,7.324548880506698,7.027328444882148,7.254482746124268,900134964
2005-06-07,7.408080360115345,7.4701674169935774,7.2385247023205705,7.308839797973633,971947080
2005-06-08,7.302108651888191,7.310586126279454,6.9318288384105005,6.97072696685791,1027007964
2005-06-09,7.099389268671132,7.193642550967765,6.995661246201298,7.139035701751709,656986356
2005-06-10,7.155991017500635,7.163221790167751,6.982196861708876,7.044034957885742,507356136
2005-06-13,6.97720976812659,7.086174025126183,6.894925108444356,7.050268173217773,511615872
2005-06-14,6.9465405959342315,7.01261671788431,6.925595633108345,6.940556049346924,403272324
2005-06-15,6.857024710011281,6.914373443625398,6.668268721163389,6.85203742980957,834488676
2005-06-16,6.838572412359833,6.939308633896448,6.808901016198139,6.91786527633667,497997504
2005-06-17,6.956762998280975,6.98917818069458,6.8794651459605,6.98917818069458,416958624
2005-06-20,6.884203088848161,7.172946036323709,6.775487793647131,7.148759841918945,840147012
2005-06-21,7.1829206466949485,7.238524762059415,7.105622787621088,7.177185535430908,604686708
2005-06-22,7.22281592497616,7.288892045532116,7.197881423323104,7.213590145111084,418541040
2005-06-23,7.181174827104142,7.350979915734444,7.143773312876122,7.223813056945801,561693744
2005-06-24,7.253485077185641,7.430520455283456,7.220571499084524,7.411820411682129,710137152
2005-06-27,7.45296226663301,7.591847830813657,7.327292021170497,7.582622051239014,711403884
2005-06-28,7.636980860011655,7.711036061109996,7.5302605628967285,7.5302605628967285,760698540
2005-06-29,7.542727042664621,7.589604248758765,7.284653686525941,7.298866271972656,731216052
2005-06-30,7.33926056909172,7.4537105018813135,7.256975909311087,7.334522724151611,603172224
2005-07-01,7.356714041999322,7.386635823378917,7.211595445302029,7.262212753295898,368734896
2005-07-05,7.28340688766599,7.380153090421421,7.236778645416088,7.373420238494873,299460240
2005-07-06,7.413067021136995,7.420546753895412,7.265454069921866,7.268944263458252,319691988
2005-07-07,7.21583404709352,7.375664576582095,7.193891818869805,7.369182109832764,426457116
2005-07-08,7.3868857419035345,7.418053749500512,7.332029934505297,7.386386871337891,298005696
2005-07-11,7.3906254002173,7.395612205434371,7.256477679235083,7.3145751953125,335276388
2005-07-12,7.315572648296673,7.340756110309455,7.254233897306459,7.275428295135498,234361404
2005-07-13,7.293629985422985,7.461440072192933,7.283407414501373,7.45196533203125,457058484
2005-07-14,7.613541343801797,7.648698891385015,7.482135983111292,7.502582550048828,426281292
2005-07-15,7.511309870981708,7.565168888257216,7.4749046721486225,7.5100626945495605,337198464
2005-07-18,7.48039093012384,7.527766531089287,7.424287469582654,7.468920707702637,248063688
2005-07-19,7.53275326585211,7.73846468560282,7.525273533026117,7.727243423461914,504351144
2005-07-20,7.619276465348175,7.79481619355913,7.5252735697097926,7.779606342315674,571843584
2005-07-21,7.830721448730832,7.92422641687665,7.759907013186868,7.827978610992432,790784424
2005-07-22,7.639224266324391,7.7110359743029555,7.388881029568583,7.540234088897705,934536528
2005-07-25,7.539983877411185,7.562425450983858,7.354719503599229,7.3769121170043945,385965648
2005-07-26,7.355967389401671,7.430520984533488,7.283157940842429,7.382896423339844,392283324
2005-07-27,7.424038151191839,7.436255728663852,7.2908867491265426,7.403841495513916,288427284
2005-07-28,7.4158100132519005,7.4158100132519005,7.312828878447219,7.318315029144287,236786976
2005-07-29,7.284404621286612,7.301858439948116,7.1559910581873964,7.175190448760986,334197468
2005-08-01,7.184166705160711,7.293380876345202,7.183668784817379,7.271189212799072,226269504
2005-08-02,7.270939707347424,7.46842167314205,7.258971088962451,7.460193634033203,291316392
2005-08-03,7.430520682014638,7.473409296750789,7.370677594952582,7.413066864013672,236986776
2005-08-04,7.369431137801083,7.455455429829218,7.361951404953414,7.4237895011901855,209250540
2005-08-05,7.418053505199747,7.443237440753727,7.2637081835355914,7.289639949798584,237350412
2005-08-08,7.320808189412703,7.371925318201315,7.243262323429811,7.262212753295898,179092728
2005-08-09,7.279915369233138,7.297868532683358,7.193891556251598,7.270191669464111,230940828
2005-08-10,7.263459519680525,7.2891423268314215,7.103378605514504,7.123326301574707,274884840
2005-08-11,7.128562548092583,7.145767881379134,6.99715766438431,7.0826826095581055,300295404
2005-08-12,7.065478140399033,7.236030583442719,7.022590475577454,7.224061965942383,263172564
2005-08-15,7.2260573169630895,7.300113943026959,7.075701047650321,7.081436634063721,326661012
2005-08-16,7.103378277915924,7.175938286240632,7.064979499275116,7.122577667236328,284083632
2005-08-17,7.1190873525152965,7.145517513621422,7.081435930106532,7.1088643074035645,155176668
2005-08-18,6.879715635263094,6.994165574194009,6.857025100687157,6.981448650360107,474437088
2005-08-19,7.006383099289089,7.0178523706859774,6.972221869682309,6.9816975593566895,221494284
2005-08-22,7.012616869193688,7.018352455725984,6.815883210400873,6.832339763641357,272247480
2005-08-23,6.88594880182864,6.975215274203418,6.8350820592354,6.971224784851074,232635132
2005-08-24,6.921106719550478,7.100137594237361,6.893179944192689,7.045779705047607,343380276
2005-08-25,7.045281212395669,7.081436501220975,6.980949713308649,7.046278953552246,174888936
2005-08-26,7.068469983559812,7.106870189125481,7.0480243672611405,7.070964336395264,150061788
2005-08-29,7.037551485972981,7.209101673063343,7.037551485972981,7.192395210266113,235883880
2005-08-30,7.1659652003621055,7.218826477571432,7.128313299442774,7.162972927093506,191488320
2005-08-31,7.186909805276385,7.193642182238202,7.090412560528625,7.13130521774292,201158640
2005-09-01,7.129061436005536,7.168707868085788,7.10637090196809,7.137538909912109,109574316
2005-09-02,7.144022343992636,7.230794941125189,7.142276772104087,7.192395210266113,137242620
2005-09-06,7.2061098754958515,7.215834526495592,7.151253588619801,7.1589837074279785,168323508
2005-09-07,7.128562575659846,7.368184839910132,7.113352724594417,7.352475643157959,299680020
2005-09-08,7.351478172963971,7.462436962487656,7.314824015046633,7.36544132232666,264267468
2005-09-09,7.412568143535909,7.457949689556417,7.39461545346052,7.457700729370117,175444380
2005-09-12,7.524026192821359,7.765144130182173,7.505326147310311,7.723254203796387,415044540
2005-09-13,7.70480205033693,7.867624848260663,7.634237047526241,7.771626949310303,411584004
2005-09-14,7.698069962444489,7.811522633792073,7.487871082677395,7.555194854736328,450580968
2005-09-15,7.4684212891292,7.648698861535414,7.428276936391242,7.545719146728516,618029352
2005-09-16,7.580627863474247,7.592596481448232,7.477148801210029,7.485378265380859,302888808
2005-09-19,7.505325732811435,7.629998714121217,7.498094010028739,7.574892520904541,230245524
2005-09-20,7.633737863896332,7.762151424173728,7.610798369827932,7.6776227951049805,373665960
2005-09-21,7.6900909255219405,7.823491293920852,7.629001609991728,7.7771124839782715,404383212
2005-09-22,7.7671386525009405,7.959634285760948,7.733976110897422,7.76389741897583,519735744
2005-09-23,7.8045408081602,7.909515530222962,7.7943182373967455,7.863386631011963,339012648
2005-09-26,7.966615438493004,8.002771677944153,7.7935700610893415,7.836457252502441,395380224
2005-09-27,7.853163021177668,7.9394362669579595,7.814014987030614,7.827978610992432,274649076
2005-09-28,7.834960368823589,7.85690307190975,7.620024598404418,7.629998683929443,319576104
2005-09-29,7.646954206003014,7.747689953005404,7.631993315078598,7.720261573791504,224327448
2005-09-30,7.834960279532551,7.9167460694923175,7.7868368496680525,7.890813827514648,365685948
2005-10-03,7.820249696939195,7.981826268128374,7.799304735432298,7.946169376373291,366045588
2005-10-04,7.977836330208335,8.010999344616351,7.7481881568106665,7.754671573638916,365406228
2005-10-05,7.796810946193866,7.851916188413385,7.679867609634322,7.747440814971924,332802864
2005-10-06,7.832966097968518,7.841444522306576,7.731980913623882,7.7983078956604,319432248
2005-10-07,7.849173442760057,7.8960506442323,7.743200987689079,7.804291248321533,270541188
2005-10-10,7.81227052563846,7.849920998708844,7.708541559992444,7.745944023132324,222665112
2005-10-11,7.74494699134316,7.795813259489752,7.601572541206686,7.632491588592529,341362296
2005-10-12,7.61005123081508,7.6596703242809285,7.455455513375899,7.50457763671875,371875752
2005-10-13,7.530260369118954,7.530260369118954,7.247999396447405,7.416557312011719,422285292
2005-10-14,7.477896808500005,7.486125322112596,7.294378006893308,7.384142875671387,340423236
2005-10-17,7.418053965488756,7.6100511974321865,7.344745646405089,7.605064392089844,302365332
2005-10-18,7.604066629347268,7.678870609729455,7.548711474813921,7.562176704406738,282828888
2005-10-19,7.580129587993155,7.72649631909307,7.579132321924914,7.697321891784668,280147572
2005-10-20,7.729487350344056,7.757912518714972,7.510561101213863,7.560181140899658,555911532
2005-10-21,8.622396254574202,8.638104499291961,8.303232202547983,8.475281715393066,914780304
2005-10-24,8.561806140521645,8.7096685323499,8.532382278079968,8.693460464477539,376890732
2005-10-25,8.621897793679096,8.662292053837378,8.549088351286532,8.650073051452637,274856868
2005-10-26,8.634365266881648,8.876729890538897,8.632120824454294,8.86276626586914,355943700
2005-10-27,8.89169069760474,8.903907799414728,8.769012256904992,8.803421020507812,205170624
2005-10-28,8.858528953603878,8.95028788688772,8.85229449638568,8.930838584899902,235903860
2005-10-31,8.982452298748964,9.344254131752798,8.964250650139926,9.2791748046875,573142284
2005-11-01,9.27219460561014,9.57240734183547,9.201129773368006,9.459702491760254,653589756
2005-11-02,9.517550038087032,9.599835178534402,9.404597184459938,9.467183113098145,422193384
2005-11-03,9.535254969545436,9.639231956218119,9.50957121043834,9.623522758483887,297638064
2005-11-04,9.724008230945506,9.769140335607187,9.611054439444455,9.7352294921875,352643004
2005-11-07,9.851674431268675,9.910770165496798,9.778118101721557,9.849929809570312,383276340
2005-11-08,9.83047934222119,9.863892267837642,9.68910037214133,9.722014427185059,315584100
2005-11-09,9.641475938071174,9.68187020552734,9.426040795201404,9.453968048095703,418257324
2005-11-10,9.434267535954765,9.758169461840394,9.411079082107994,9.751935005187988,364782852
2005-11-11,9.852172495863861,9.896555820276022,9.695832169105955,9.734480857849121,282273444
2005-11-14,9.777368256641815,9.929468654789815,9.76265680228753,9.898301124572754,312003684
2005-11-15,9.833720445928918,9.899049684582204,9.74819597652847,9.79432487487793,344651004
2005-11-16,9.879102536946169,9.945178656593608,9.826989091876285,9.927724838256836,347460192
2005-11-17,10.018736254537211,10.06885516915924,9.962134872989058,10.0598783493042,368119512
2005-11-18,10.060876008897836,10.086060896323351,9.97011387083054,9.979090690612793,280742976
2005-11-21,9.95315819195845,10.222702249250416,9.811530256023646,10.207242012023926,412990596
